Sample,Density,Proposed Sample,Proposed Density
-0.6076290472199706,0.1658465620168352,-0.6076290472199706,0.1658465620168352
-0.5413127602062817,0.1722866764704559,-0.5413127602062817,0.1722866764704559
-0.5413127602062817,0.1722866764704559,-8.891317414991546,1.3589104963443743e-18
-0.5413127602062817,0.1722866764704559,7.584096312226228,6.454949181867848e-14
-0.1933030264849152,0.1957790123628956,-0.1933030264849152,0.1957790123628956
0.7724534678958734,0.14801703747092598,0.7724534678958734,0.14801703747092598
1.339264393054178,0.08135766144014292,1.339264393054178,0.08135766144014292
1.339264393054178,0.08135766144014292,1.9869086015358277,0.02770926045529871
-0.1587353006644152,0.19697387729440285,-0.1587353006644152,0.19697387729440285
-0.1587353006644152,0.19697387729440285,3.5645493532237795,0.00034737983214246646
-0.1587353006644152,0.19697387729440285,2.3075522512968107,0.013919223481635877
-0.1587353006644152,0.19697387729440285,3.84693203454084,0.0001219952128478564
0.34922237133015366,0.1876711882543099,0.34922237133015366,0.1876711882543099
0.34922237133015366,0.1876711882543099,4.260399697217445,2.282649800125593e-05
0.34922237133015366,0.1876711882543099,-10.843226162759782,5.870471701953281e-27
0.34922237133015366,0.1876711882543099,5.752347066602364,1.3019285209603513e-08
0.34922237133015366,0.1876711882543099,-0.6687621481455028,0.159500675898078
0.34922237133015366,0.1876711882543099,2.5304085172309216,0.00811882900997578
0.34922237133015366,0.1876711882543099,1.9495492896600188,0.02982354996840322
0.34922237133015366,0.1876711882543099,3.3657857578651216,0.0006917108076681682
0.34922237133015366,0.1876711882543099,-4.26093422751693,2.2774570819212267e-05
0.34922237133015366,0.1876711882543099,3.5983418897172,0.00030778228512637926
0.34922237133015366,0.1876711882543099,2.4014700983778337,0.011157816107552395
0.34922237133015366,0.1876711882543099,-3.68691921152313,0.00022290333631608432
0.34922237133015366,0.1876711882543099,-3.223728910900669,0.0011045693381038712
-0.7964515251370896,0.14525663132789593,-0.7964515251370896,0.14525663132789593
-0.7901201249920401,0.14598803397275692,-0.7901201249920401,0.14598803397275692
-0.7901201249920401,0.14598803397275692,6.1772901673060225,1.0322317622131716e-09
-0.7602738465263031,0.14940509935745433,-0.7602738465263031,0.14940509935745433
-0.7602738465263031,0.14940509935745433,-12.450650882684739,4.345056837579559e-35
-0.7602738465263031,0.14940509935745433,5.682621813060259,1.939634775021047e-08
-0.7602738465263031,0.14940509935745433,-3.951126053534894,8.126588410164837e-05
-0.13272449785599094,0.19772193383229855,-0.13272449785599094,0.19772193383229855
-0.13272449785599094,0.19772193383229855,5.000500529216835,7.415016240757725e-07
-0.13272449785599094,0.19772193383229855,6.601592176700561,6.860914044037539e-11
-0.13272449785599094,0.19772193383229855,6.463014412511804,1.6963647311756449e-10
-0.13272449785599094,0.19772193383229855,5.564461742763223,3.769633518734503e-08
-0.13272449785599094,0.19772193383229855,6.365021541899636,3.180427436498677e-10
-0.13272449785599094,0.19772193383229855,-2.9003679357379237,0.0029730919856661058
-0.13272449785599094,0.19772193383229855,-2.648978768725036,0.005972259351451857
-0.13272449785599094,0.19772193383229855,-5.824063695466262,8.59620785359919e-09
-0.13272449785599094,0.19772193383229855,-2.171082501022961,0.018894482573027335
-0.13272449785599094,0.19772193383229855,3.505044752332843,0.0004286991909014172
-0.13272449785599094,0.19772193383229855,-2.2009916199055475,0.017698634855019435
-0.13272449785599094,0.19772193383229855,1.8645669846872894,0.03507064813018781
-0.13272449785599094,0.19772193383229855,-7.726815554597907,2.164666441003196e-14
-0.13272449785599094,0.19772193383229855,-0.6016359474601591,0.16644861756497714
-0.13272449785599094,0.19772193383229855,-4.790722580653729,2.070755303840834e-06
-0.13272449785599094,0.19772193383229855,-8.563610660921897,2.372981286009528e-17
-0.13272449785599094,0.19772193383229855,-7.525519531527796,1.004809916141811e-13
-0.13272449785599094,0.19772193383229855,-7.78567463426185,1.3712748201931494e-14
-0.13272449785599094,0.19772193383229855,4.200576398550505,2.9400268418087764e-05
-0.13272449785599094,0.19772193383229855,2.8272807595274196,0.00366530414634764
-0.13272449785599094,0.19772193383229855,4.236631827532285,2.5251870272337212e-05
-0.13272449785599094,0.19772193383229855,-5.041308612518875,6.041266490750466e-07
-0.13272449785599094,0.19772193383229855,-2.7778590474910123,0.004209816758093994
-0.13272449785599094,0.19772193383229855,-0.8039179682538252,0.1443913779771934
-0.13272449785599094,0.19772193383229855,-7.880357613989439,6.531735092646989e-15
-2.5936761901642074,0.006903934562292845,-2.5936761901642074,0.006903934562292845
-2.5936761901642074,0.006903934562292845,-8.090739758937158,1.217324913869041e-15
2.131790937515091,0.02056114777336984,2.131790937515091,0.02056114777336984
2.131790937515091,0.02056114777336984,3.04535700617265,0.0019320273996343037
2.131790937515091,0.02056114777336984,4.4568020427985395,9.697640610124797e-06
2.131790937515091,0.02056114777336984,7.114320111171685,2.038389591257558e-12
2.131790937515091,0.02056114777336984,4.153069349242038,3.585318245064329e-05
2.131790937515091,0.02056114777336984,-3.5870856051143925,0.0003204842954455263
2.131790937515091,0.02056114777336984,7.444479980101003,1.8429718565137752e-13
2.131790937515091,0.02056114777336984,10.711745585769645,9.653696268872119e-24
2.131790937515091,0.02056114777336984,4.755320005316561,2.451967265144969e-06
2.131790937515091,0.02056114777336984,2.501259165484189,0.00873659791016544
2.131790937515091,0.02056114777336984,-10.644696807647108,4.9547248710184147e-26
2.131790937515091,0.02056114777336984,5.550395255523309,4.076143349568954e-08
1.2028982300180977,0.09675553013816568,1.2028982300180977,0.09675553013816568
1.2028982300180977,0.09675553013816568,6.113310906152812,1.529429829571382e-09
1.2028982300180977,0.09675553013816568,10.425589402008702,1.7197555188408176e-24
-0.5190254638015681,0.17433449680013735,-0.5190254638015681,0.17433449680013735
0.5971449168556413,0.16689728100191897,0.5971449168556413,0.16689728100191897
-0.9673642741766337,0.1249323943435156,-0.9673642741766337,0.1249323943435156
-0.9673642741766337,0.1249323943435156,-6.322096022321675,4.1758426006219987e-10
-0.9673642741766337,0.1249323943435156,6.278298401774748,5.502760114240341e-10
-0.1789207752373999,0.1963037576163211,-0.1789207752373999,0.1963037576163211
-0.1789207752373999,0.1963037576163211,-4.435426166645004,1.0664518511680386e-05
-0.1789207752373999,0.1963037576163211,1.496113520910301,0.0651369340394536
-0.1789207752373999,0.1963037576163211,-1.5837492983372576,0.056913845687199836
-0.1789207752373999,0.1963037576163211,4.622299699047507,4.574958329098902e-06
-0.1789207752373999,0.1963037576163211,3.975606921359328,7.375137562730208e-05
-0.1789207752373999,0.1963037576163211,-8.355457368055571,1.380494625799852e-16
-0.1789207752373999,0.1963037576163211,-3.3405334055001106,0.0007528327770966255
-0.1789207752373999,0.1963037576163211,-2.117108595266228,0.02121259614761578
-0.1789207752373999,0.1963037576163211,-7.114258218905502,2.0392873315315405e-12
-0.1789207752373999,0.1963037576163211,10.453114297619134,1.8663111261632837e-24
-0.1789207752373999,0.1963037576163211,8.113602656088554,1.0114820693760957e-15
-0.1789207752373999,0.1963037576163211,-3.5378115645496515,0.000381980481239342
-0.1789207752373999,0.1963037576163211,-3.093600340172227,0.0016661041101201112
-0.1789207752373999,0.1963037576163211,2.683282336650931,0.005450282902949872
-0.1789207752373999,0.1963037576163211,5.942574184280871,4.280569901737846e-09
-0.1789207752373999,0.1963037576163211,5.669018830726351,2.0953231268124636e-08
-0.1789207752373999,0.1963037576163211,-2.43687159958564,0.010242010812931895
0.022860576766991214,0.19941902460562544,0.022860576766991214,0.19941902460562544
0.022860576766991214,0.19941902460562544,4.5310536000522,6.946246772180223e-06
-1.9533920567528587,0.02960073823897558,-1.9533920567528587,0.02960073823897558
-1.9533920567528587,0.02960073823897558,9.92846802600209,7.850078717133984e-23
2.069100989241874,0.02345491606869014,2.069100989241874,0.02345491606869014
2.069100989241874,0.02345491606869014,5.788754016382495,1.055229732445859e-08
-0.7914487625522022,0.14583472987141124,-0.7914487625522022,0.14583472987141124
0.6147569795020473,0.16512561599200068,0.6147569795020473,0.16512561599200068
0.6147569795020473,0.16512561599200068,2.0353285035512436,0.02513819761136899
0.6147569795020473,0.16512561599200068,1.8596528839087605,0.035393038239639074
0.6147569795020473,0.16512561599200068,-10.945201179682982,1.9328534164674896e-27
0.6147569795020473,0.16512561599200068,8.277928843937232,2.6306285275479434e-16
0.6147569795020473,0.16512561599200068,1.685530210657765,0.04819057775555507
0.6147569795020473,0.16512561599200068,3.9604624466219143,7.831925208094974e-05
0.6147569795020473,0.16512561599200068,7.768884795782119,1.5625515640638023e-14
0.6147569795020473,0.16512561599200068,-7.493856155833052,1.2745337851046908e-13
0.6147569795020473,0.16512561599200068,12.680588829505536,4.6921902275350365e-18
0.6147569795020473,0.16512561599200068,7.842541545648336,8.793050851289211e-15
0.6147569795020473,0.16512561599200068,4.880167591658203,1.343673099348138e-06
0.6147569795020473,0.16512561599200068,10.5014074580434,2.3447139935216032e-24
0.6147569795020473,0.16512561599200068,4.398728003128244,1.2541220028827104e-05
0.6147569795020473,0.16512561599200068,-1.0842453412258624,0.11081648947673979
0.0957310897201985,0.19855921032680493,0.0957310897201985,0.19855921032680493
0.0957310897201985,0.19855921032680493,-3.876301214586897,0.0001089151665960115
0.0957310897201985,0.19855921032680493,3.953006914435606,8.066405100554808e-05
0.0957310897201985,0.19855921032680493,-3.4451878059676315,0.0005278252879980132
0.3885559063417476,0.1849677931868748,0.3885559063417476,0.1849677931868748
0.3885559063417476,0.1849677931868748,-1.04716465939028,0.11528330876657919
0.3885559063417476,0.1849677931868748,4.159836757401209,3.4858740879354425e-05
0.3885559063417476,0.1849677931868748,-11.073266017997202,4.719423901602074e-28
-1.805348306661673,0.0390963186753978,-1.805348306661673,0.0390963186753978
-1.805348306661673,0.0390963186753978,-8.456354630910713,5.911467125947857e-17
-1.805348306661673,0.0390963186753978,-6.112067984945268,1.541094066354385e-09
-1.805348306661673,0.0390963186753978,-4.713029937782758,2.9954643071512942e-06
1.412639291201974,0.07354479539238788,1.412639291201974,0.07354479539238788
1.412639291201974,0.07354479539238788,-1.9485067564945404,0.029884210833903555
1.412639291201974,0.07354479539238788,-8.447785068006883,6.355525484090568e-17
1.412639291201974,0.07354479539238788,8.629252453082081,1.3496724287309274e-17
1.412639291201974,0.07354479539238788,-6.5158985104468465,1.2035776748477462e-10
1.412639291201974,0.07354479539238788,6.296867953284934,4.896360654662005e-10
1.412639291201974,0.07354479539238788,6.075837381234757,1.9218344672461946e-09
1.412639291201974,0.07354479539238788,1.9439405789364717,0.030150969483602432
1.412639291201974,0.07354479539238788,-4.300584490386655,1.921923046929273e-05
-0.6565736157115314,0.16079417143501953,-0.6565736157115314,0.16079417143501953
-0.6565736157115314,0.16079417143501953,5.10080841162062,4.4677579748028e-07
-0.6565736157115314,0.16079417143501953,5.684482961817953,1.9192255755161533e-08
-1.4334455725593456,0.07139918541111354,-1.4334455725593456,0.07139918541111354
-1.4334455725593456,0.07139918541111354,-5.385100219140317,1.0063780055063394e-07
-1.4334455725593456,0.07139918541111354,-1.670493515820131,0.04942198037115718
1.717203546952411,0.04566241608441809,1.717203546952411,0.04566241608441809
-2.2720422149510826,0.015098292409423736,-2.2720422149510826,0.015098292409423736
-2.2720422149510826,0.015098292409423736,-3.485270704285974,0.0004593759339817714
-2.1751048873015786,0.01873004520266036,-2.1751048873015786,0.01873004520266036
-2.1751048873015786,0.01873004520266036,-5.6734137847603785,2.043743231049446e-08
-2.1751048873015786,0.01873004520266036,-6.8025129876728485,1.7847151728007006e-11
0.5846926199474032,0.1681298899784882,0.5846926199474032,0.1681298899784882
0.5846926199474032,0.1681298899784882,3.792435830874751,0.00015022588758124592
0.5846926199474032,0.1681298899784882,-3.3804960828093438,0.0006582257524114328
0.5846926199474032,0.1681298899784882,-4.4945473018708695,8.190272092350163e-06
0.5846926199474032,0.1681298899784882,-2.0325075373464894,0.02528284545582077
0.5846926199474032,0.1681298899784882,1.6354374616099239,0.0523704090902491
0.5846926199474032,0.1681298899784882,6.6750812688638845,4.2122432160285024e-11
0.5846926199474032,0.1681298899784882,6.813145894893675,1.6600899980915175e-11
0.5846926199474032,0.1681298899784882,-4.421825758641076,1.1326593006569921e-05
0.5846926199474032,0.1681298899784882,8.237293618343779,3.679484632055861e-16
0.5846926199474032,0.1681298899784882,8.381920053319186,1.106258813178128e-16
0.5846926199474032,0.1681298899784882,9.132719108667455,1.5430359851136335e-19
0.5846926199474032,0.1681298899784882,-10.45290800282146,3.746787302150891e-25
-1.074434031554416,0.11199624244525773,-1.074434031554416,0.11199624244525773
0.7051768472769024,0.15556013424246967,0.7051768472769024,0.15556013424246967
-0.15206060343525518,0.19717829134649448,-0.15206060343525518,0.19717829134649448
0.053949018311892444,0.19918107127769533,0.053949018311892444,0.19918107127769533
0.053949018311892444,0.19918107127769533,2.4134258865779974,0.0108412392367971
0.645595760761727,0.16194756695328913,0.645595760761727,0.16194756695328913
0.645595760761727,0.16194756695328913,-4.3838825620577,1.3386030795390674e-05
0.645595760761727,0.16194756695328913,6.151019316653891,1.2136845389282747e-09
0.645595760761727,0.16194756695328913,10.119258583521194,1.1719351804729651e-23
0.645595760761727,0.16194756695328913,1.9194363533677303,0.031612468258114285
0.645595760761727,0.16194756695328913,-3.1783799725600534,0.00127713583300671
0.645595760761727,0.16194756695328913,7.986034485332725,2.824460239514083e-15
0.645595760761727,0.16194756695328913,6.458124011883742,1.7508166561514282e-10
0.645595760761727,0.16194756695328913,-2.2406390053930267,0.016206914772427982
0.645595760761727,0.16194756695328913,-5.4626134530984025,6.609593546003431e-08
0.453906066520742,0.1799455322713148,0.453906066520742,0.1799455322713148
0.453906066520742,0.1799455322713148,-5.503417205356705,5.2845874835732596e-08
0.453906066520742,0.1799455322713148,-7.24625930005032,7.904115501438931e-13
0.8910657159663811,0.13411136141241545,0.8910657159663811,0.13411136141241545
0.8910657159663811,0.13411136141241545,-5.577506720945248,3.5053992373515935e-08
0.8910657159663811,0.13411136141241545,3.0717769982275036,0.0017820468186539474
-2.2143643539706175,0.017183761158205895,-2.2143643539706175,0.017183761158205895
-2.2143643539706175,0.017183761158205895,-11.633724326309467,8.135858923163846e-31
-1.8947878365671076,0.033133971733391464,-1.8947878365671076,0.033133971733391464
-1.8947878365671076,0.033133971733391464,-3.993243141675398,6.874674912202407e-05
-1.8947878365671076,0.033133971733391464,-3.2983292754641678,0.000866044973366314
-1.8947878365671076,0.033133971733391464,-5.53263629363517,4.4976851412421886e-08
-1.8947878365671076,0.033133971733391464,-12.07226845246657,4.496905802509799e-33
-1.8947878365671076,0.033133971733391464,3.1238279282515173,0.0015166729733751528
-1.8947878365671076,0.033133971733391464,-5.029004527166735,6.427377942317147e-07
-1.4568681199509004,0.06902282215318628,-1.4568681199509004,0.06902282215318628
0.868439938093144,0.13680760587986138,0.868439938093144,0.13680760587986138
0.868439938093144,0.13680760587986138,8.669271498476938,9.547809944172741e-18
0.868439938093144,0.13680760587986138,-11.507815133889416,3.4923068212698525e-30
0.868439938093144,0.13680760587986138,4.458489204008053,9.624980489159427e-06
0.868439938093144,0.13680760587986138,-7.325130932843565,4.449309446199925e-13
0.868439938093144,0.13680760587986138,2.749559152767712,0.004552296349895055
0.868439938093144,0.13680760587986138,1.7915043100553654,0.040081934386333035
0.868439938093144,0.13680760587986138,-4.225710253110498,2.6446168050144866e-05
0.868439938093144,0.13680760587986138,-4.27700784273975,2.1264240259042646e-05
0.868439938093144,0.13680760587986138,9.289310950815512,3.647227105636436e-20
-0.7319201627485898,0.15259937190704811,-0.7319201627485898,0.15259937190704811
-0.7319201627485898,0.15259937190704811,-5.758713408258725,1.2550870979823053e-08
-0.7319201627485898,0.15259937190704811,1.5192544393141354,0.06290354613924101
-1.9098417221481814,0.03219856426099918,-1.9098417221481814,0.03219856426099918
-1.9098417221481814,0.03219856426099918,-9.755235630360488,4.316630971000667e-22
-1.9098417221481814,0.03219856426099918,4.628661910392893,4.442286866366255e-06
-1.9098417221481814,0.03219856426099918,-6.57417293622322,8.219220800800451e-11
-1.9098417221481814,0.03219856426099918,-4.7026179715332885,3.1459532711405296e-06
-1.9098417221481814,0.03219856426099918,-3.6719923232753993,0.00023548825346970243
-0.8192658386676934,0.1426039643398647,-0.8192658386676934,0.1426039643398647
-1.2975614570994736,0.08595609973670859,-1.2975614570994736,0.08595609973670859
-1.2975614570994736,0.08595609973670859,-7.716403885615507,2.3458812366382006e-14
-1.2975614570994736,0.08595609973670859,-12.43539617120949,5.253284886263646e-35
-1.2975614570994736,0.08595609973670859,6.2744234764406555,5.638230275445354e-10
-1.2975614570994736,0.08595609973670859,3.9127923385735697,9.44861158798856e-05
-1.2975614570994736,0.08595609973670859,6.260180177457146,6.164686532798193e-10
1.2671259975921914,0.08937718232429141,1.2671259975921914,0.08937718232429141
1.2671259975921914,0.08937718232429141,4.089867179612082,4.6521662799433465e-05
1.2671259975921914,0.08937718232429141,-5.1237681367400665,3.9729543140398155e-07
-0.8078616431584755,0.14393320646501728,-0.8078616431584755,0.14393320646501728
-0.9567625312326457,0.12621316896610496,-0.9567625312326457,0.12621316896610496
-0.9567625312326457,0.12621316896610496,6.567317065964682,8.597948142525823e-11
-2.0374902281785343,0.025027778556236367,-2.0374902281785343,0.025027778556236367
-2.0374902281785343,0.025027778556236367,-4.740128548695399,2.635348720864792e-06
0.7778602211600716,0.147397984116948,0.7778602211600716,0.147397984116948
0.7778602211600716,0.147397984116948,3.2864126736105237,0.0009006986262318124
0.7778602211600716,0.147397984116948,-1.6739358744837127,0.04913830677203101
0.7778602211600716,0.147397984116948,-4.494361437497888,8.19711676787311e-06
0.7778602211600716,0.147397984116948,4.076351838711092,4.916110134480828e-05
0.7778602211600716,0.147397984116948,-12.199379404631403,9.615520569420283e-34
0.7778602211600716,0.147397984116948,9.38706664135877,1.4639029383318146e-20
0.7778602211600716,0.147397984116948,-2.1743255547367863,0.01876181629320871
0.7778602211600716,0.147397984116948,4.41313021582212,1.1770138557565978e-05
0.7778602211600716,0.147397984116948,3.8310181618405017,0.00012968063395472389
0.7778602211600716,0.147397984116948,12.861085583839303,1.4147834438052146e-17
1.0277048810837168,0.11763432873937239,1.0277048810837168,0.11763432873937239
1.0277048810837168,0.11763432873937239,5.149205257542477,3.486340243037162e-07
1.0277048810837168,0.11763432873937239,3.8872483166019345,0.00010438386427362533
1.0277048810837168,0.11763432873937239,5.439459098527955,7.498757858119006e-08
1.0277048810837168,0.11763432873937239,-10.294510014943322,1.937674018492545e-24
1.0277048810837168,0.11763432873937239,-10.544206610737348,1.436766476344371e-25
-0.10678321203226981,0.1983371257318076,-0.10678321203226981,0.1983371257318076
-0.4174859504243352,0.18282370097076536,-0.4174859504243352,0.18282370097076536
0.34047047701197714,0.18823844663864056,0.34047047701197714,0.18823844663864056
0.34047047701197714,0.18823844663864056,-2.8483329617144815,0.00345274385358228
0.34047047701197714,0.18823844663864056,-2.2293961248658154,0.01661932249962325
0.34047047701197714,0.18823844663864056,6.469060342517192,1.6313279210010583e-10
0.34047047701197714,0.18823844663864056,5.610557278304947,2.9136848266961924e-08
0.34047047701197714,0.18823844663864056,0.8077701789311911,0.14394384154394638
2.2284688959053844,0.016653705683037177,2.2284688959053844,0.016653705683037177
2.2284688959053844,0.016653705683037177,7.606074186086573,5.462591582879834e-14
0.7168852435277944,0.1542704666674124,0.7168852435277944,0.1542704666674124
0.7168852435277944,0.1542704666674124,-3.616158382345929,0.00028862380319572294
0.7168852435277944,0.1542704666674124,-2.887299849721317,0.0030876780061846
0.7168852435277944,0.1542704666674124,-4.9926159230076355,7.712967936409478e-07
0.7168852435277944,0.1542704666674124,11.235738379252224,3.7980525693364535e-22
0.7168852435277944,0.1542704666674124,-5.441926954554898,7.398746106848156e-08
0.7168852435277944,0.1542704666674124,5.200471185233722,2.6739577091281213e-07
0.15874833679113198,0.19697346968132493,0.15874833679113198,0.19697346968132493
0.15874833679113198,0.19697346968132493,6.564748776484226,8.744168840576028e-11
0.15874833679113198,0.19697346968132493,-12.121847423133623,2.4685473992503715e-33
-0.37357590439621535,0.18602667679253437,-0.37357590439621535,0.18602667679253437
-0.37357590439621535,0.18602667679253437,-2.1132339728957383,0.021387158099994575
-0.37357590439621535,0.18602667679253437,-6.79897839477554,1.828135697157586e-11
-0.37357590439621535,0.18602667679253437,6.5282739153982945,1.1102498265244242e-10
-0.37357590439621535,0.18602667679253437,12.11946932214797,1.3681231363078519e-19
-0.37357590439621535,0.18602667679253437,-2.8648615579200563,0.0032935094296163633
-0.37357590439621535,0.18602667679253437,4.405804494208822,1.2156551269470689e-05
0.14867719552930236,0.19727863316332594,0.14867719552930236,0.19727863316332594
0.14867719552930236,0.19727863316332594,-4.6913739583183895,3.316566416304363e-06
-0.9902898992743684,0.12216010530254232,-0.9902898992743684,0.12216010530254232
-0.9902898992743684,0.12216010530254232,3.120938757513567,0.0015304169293760622
-0.9902898992743684,0.12216010530254232,6.587878345423649,7.510332672903404e-11
-0.6453473211484713,0.16197353906088643,-0.6453473211484713,0.16197353906088643
-0.4149991534372903,0.1830130417216605,-0.4149991534372903,0.1830130417216605
-0.4149991534372903,0.1830130417216605,-4.152736549384684,3.590276887300944e-05
-0.4149991534372903,0.1830130417216605,7.853520839318899,8.067114781183158e-15
-0.4149991534372903,0.1830130417216605,-9.87002380787461,1.3994808523472188e-22
-0.4149991534372903,0.1830130417216605,-11.270497578384767,5.211272932997132e-29
-0.4149991534372903,0.1830130417216605,10.715487570902198,9.913608890780011e-24
-1.3717811192818907,0.07784952880093987,-1.3717811192818907,0.07784952880093987
-1.3717811192818907,0.07784952880093987,-3.9659933233345335,7.662116344982843e-05
-1.3717811192818907,0.07784952880093987,-2.571594822128091,0.007309096005231811
-1.3717811192818907,0.07784952880093987,-2.4444401014837496,0.010054555952066616
-1.3717811192818907,0.07784952880093987,-11.016315455211943,8.852445829009171e-28
-1.3717811192818907,0.07784952880093987,5.9653991946644735,3.736638264050154e-09
-1.3717811192818907,0.07784952880093987,-3.582745900846964,0.000325509207722278
-1.3717811192818907,0.07784952880093987,6.595695447034669,7.133136889696867e-11
-1.3717811192818907,0.07784952880093987,1.865717889381249,0.034995446178504995
-1.3717811192818907,0.07784952880093987,5.729973527917091,1.4803768960846247e-08
-0.5834416265502744,0.16825278134638685,-0.5834416265502744,0.16825278134638685
-0.5834416265502744,0.16825278134638685,4.613120354167263,4.773048232171181e-06
-0.5834416265502744,0.16825278134638685,7.694812465776072,2.7705230980189295e-14
-0.5834416265502744,0.16825278134638685,-5.070876293194805,5.20238277580999e-07
-0.5834416265502744,0.16825278134638685,2.8697698400854357,0.0032474825548759996
-0.5834416265502744,0.16825278134638685,11.698055958714505,8.672861907855893e-21
-0.5834416265502744,0.16825278134638685,5.986466014250856,3.2946253314886636e-09
-0.17583176835785846,0.19641134516061803,-0.17583176835785846,0.19641134516061803
-0.17583176835785846,0.19641134516061803,-2.0410094147180686,0.024848809643706903
-0.17583176835785846,0.19641134516061803,-7.199710340140484,1.1062997755785473e-12
-0.24773195593284325,0.19344321448802956,-0.24773195593284325,0.19344321448802956
-0.8250378298245368,0.14192884704847178,-0.8250378298245368,0.14192884704847178
-0.8250378298245368,0.14192884704847178,1.8828315742880557,0.033890752740184535
-0.8250378298245368,0.14192884704847178,-9.848723673389932,1.726519158836543e-22
-0.8250378298245368,0.14192884704847178,-2.0947987723073043,0.02223302101797855
1.8029321785890517,0.03926711283168353,1.8029321785890517,0.03926711283168353
1.8029321785890517,0.03926711283168353,-6.552158169064333,9.496867172950754e-11
1.8029321785890517,0.03926711283168353,3.0380031187050642,0.0019757302771419077
-0.15063337768711915,0.197220887704329,-0.15063337768711915,0.197220887704329
-0.15063337768711915,0.197220887704329,10.727695016578206,1.0811388702640437e-23
-1.2089015671772019,0.09605760519825013,-1.2089015671772019,0.09605760519825013
-1.2089015671772019,0.09605760519825013,-3.4916098857538236,0.00044932885990463863
-1.2089015671772019,0.09605760519825013,8.768767800642062,4.010041495783299e-18
-1.2089015671772019,0.09605760519825013,5.328334232880233,1.364021181898796e-07
